"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Uthai Thani",2017,0,1,0,0,0,0,0,0,0,0,0,0,1
"Uthai Thani",2018,0,0,0,0,0,2,0,0,0,1,1,0,4
"Uthai Thani",2019,0,0,1,0,0,1,1,0,1,0,1,0,5
"Uthai Thani",2020,0,0,0,0,0,0,0,1,0,0,0,0,1
"Uttaradit",2011,0,0,0,0,0,2,0,1,0,1,0,0,4
"Uttaradit",2012,0,0,0,0,0,1,0,0,0,0,0,0,1
"Uttaradit",2013,0,0,0,0,0,0,2,0,0,0,0,0,2
"Uttaradit",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uttaradit",2015,0,0,0,0,0,0,1,1,0,0,0,0,2
"Uttaradit",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uttaradit",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uttaradit",2018,0,0,0,0,0,0,1,0,0,0,0,0,1
"Uttaradit",2019,0,0,0,0,0,0,0,1,0,0,0,0,1
"Uttaradit",2020,0,0,0,0,0,0,1,1,0,0,0,0,2
"Yala",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yala",2012,0,0,0,0,1,0,0,1,1,0,1,0,4
"Yala",2013,0,1,0,0,0,0,1,0,0,0,0,0,2
"Yala",2014,0,0,0,0,0,0,0,0,0,1,0,0,1
"Yala",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yala",2016,0,0,0,0,0,0,2,0,0,1,1,0,4
"Yala",2017,2,2,0,0,1,0,0,1,0,1,0,0,7
"Yala",2018,0,0,0,0,0,0,1,0,0,2,1,0,4
"Yala",2019,0,0,0,0,0,0,0,0,1,0,2,2,5
"Yala",2020,0,0,0,0,0,3,0,0,1,0,0,0,4
"Yasothon",2011,1,0,0,1,0,2,5,1,1,0,0,0,11
"Yasothon",2012,0,0,0,0,2,2,19,22,7,0,2,0,54
"Yasothon",2013,0,0,0,0,4,13,5,2,0,0,0,0,24
"Yasothon",2014,0,0,0,0,0,0,0,1,1,0,1,0,3
"Yasothon",2015,1,0,0,0,0,1,7,9,5,4,4,1,32
"Yasothon",2016,0,0,0,0,0,0,1,4,1,0,0,0,6
"Yasothon",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yasothon",2018,0,0,0,1,1,2,0,0,0,0,0,0,4
"Yasothon",2019,0,0,1,0,0,4,0,1,2,0,0,0,8
"Yasothon",2020,0,1,0,1,0,1,1,0,0,0,0,0,4
