"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Uthai Thani",2014,0,4,3,6,4,5,10,5,6,4,8,5,60
"Uthai Thani",2015,0,2,2,12,21,39,64,71,60,41,35,7,354
"Uthai Thani",2016,14,6,3,3,0,3,1,5,2,4,1,0,42
"Uthai Thani",2017,1,0,0,0,3,2,8,3,5,3,8,4,37
"Uthai Thani",2018,9,5,4,8,31,44,46,21,18,14,22,15,237
"Uthai Thani",2019,8,14,16,29,27,24,58,22,23,40,34,14,309
"Uthai Thani",2020,8,9,5,1,1,1,11,10,8,2,2,2,60
"Uttaradit",2011,5,3,0,3,23,51,34,20,3,1,6,0,149
"Uttaradit",2012,1,0,2,4,17,19,30,15,13,8,9,8,126
"Uttaradit",2013,4,3,13,8,16,18,35,6,3,0,2,0,108
"Uttaradit",2014,0,0,1,1,5,2,0,1,0,2,1,2,15
"Uttaradit",2015,1,0,0,0,2,2,3,17,7,4,3,0,39
"Uttaradit",2016,0,1,5,4,5,1,4,2,0,2,0,0,24
"Uttaradit",2017,0,0,1,1,0,2,8,11,3,3,0,3,32
"Uttaradit",2018,0,0,1,0,5,6,11,8,5,3,1,2,42
"Uttaradit",2019,2,1,2,1,0,4,7,6,9,9,2,5,48
"Uttaradit",2020,2,0,4,1,2,4,5,10,5,0,1,0,34
"Yala",2011,3,3,0,1,2,4,1,5,2,2,2,1,26
"Yala",2012,1,2,3,2,4,7,6,10,5,12,14,10,76
"Yala",2013,13,12,11,16,12,24,16,11,10,6,11,3,145
"Yala",2014,7,4,10,9,14,32,28,26,30,28,21,12,221
"Yala",2015,5,4,3,2,3,2,12,7,3,8,19,11,79
"Yala",2016,10,13,8,6,4,8,25,49,60,61,48,55,347
"Yala",2017,38,17,9,10,14,8,10,2,1,2,2,8,121
"Yala",2018,7,5,1,2,5,4,13,14,31,18,32,36,168
"Yala",2019,24,22,25,19,46,72,93,55,63,49,38,15,521
"Yala",2020,27,9,3,3,11,25,30,27,8,7,4,3,157
"Yasothon",2011,0,0,1,3,7,12,20,13,4,5,1,0,66
"Yasothon",2012,1,0,0,0,5,19,43,35,33,18,13,1,168
"Yasothon",2013,12,14,8,11,43,91,92,46,32,16,0,0,365
"Yasothon",2014,1,0,0,2,1,9,13,15,7,2,4,1,55
"Yasothon",2015,6,2,1,5,9,45,42,127,82,47,12,8,386
"Yasothon",2016,5,7,3,4,4,7,19,29,9,3,2,0,92
"Yasothon",2017,0,0,4,8,9,12,14,13,5,4,2,2,73
"Yasothon",2018,2,1,2,4,16,35,54,36,11,10,4,1,176
"Yasothon",2019,8,8,31,31,39,67,70,39,21,14,7,3,338
"Yasothon",2020,5,4,3,6,13,18,16,19,10,10,3,1,108
