"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Chaiyaphum",2013,1.14464530523728e-05,1.84904241615253e-05,3.87418411003387e-05,4.93077977640675e-05,6.60372291483047e-05,0.000135596443851186,0.000111823041357796,8.36471569211859e-05,4.57858122094912e-05,1.93709205501694e-05,1.32074458296609e-05,3.52198555457625e-06,0.000596976551500674
"Chaiyaphum",2014,2.63840872293103e-06,2.63840872293103e-06,4.39734787155171e-06,8.79469574310342e-06,2.63840872293103e-05,6.50807484989653e-05,6.9478096370517e-05,5.10092353099998e-05,2.99019655265516e-05,4.04556004182757e-05,2.46251480806896e-05,1.40715131889655e-05,0.000339475255683792
"Chaiyaphum",2015,1.05424809268949e-05,1.31781011586187e-05,2.10849618537898e-05,3.77772233213735e-05,0.000124752690968257,0.00016955823490756,0.000215242318924105,0.000357565811437186,0.000292553845721334,0.000159894294057906,0.000117724370350327,3.77772233213735e-05,0.00155765155694872
"Chaiyaphum",2016,2.89931725471556e-05,2.54788486020459e-05,2.46002676157684e-05,1.31787147941617e-05,9.66439084905188e-06,2.89931725471556e-05,5.27148591766466e-05,7.38008028473053e-05,5.44720211492015e-05,2.98717535334331e-05,9.66439084905188e-06,0,0.000351432394510977
"Chaiyaphum",2017,1.140995439529e-05,2.63306639891307e-06,6.14382159746383e-06,4.38844399818845e-06,1.140995439529e-05,7.02151039710152e-05,4.65175063807976e-05,3.86183071840584e-05,2.10645311913046e-05,9.65457679601459e-06,8.7768879963769e-06,0,0.000230832154304712
"Chaiyaphum",2018,5.26881031141303e-06,8.78135051902172e-07,8.78135051902172e-06,1.40501608304348e-05,5.88350484774455e-05,0.000131720257785326,0.000122938907266304,8.43009649826085e-05,6.32257237369564e-05,5.97131835293477e-05,3.95160773355978e-05,3.0734726816576e-05,0.000619963346642934
"Chaiyaphum",2019,5.36331160752517e-05,3.69277192649274e-05,7.91308269962729e-05,0.000120454703316549,0.000139797794360082,0.000342021018906113,0.000365760267004995,0.00023299632393347,0.000157382422581476,0.000163537042458964,0.000129247017427246,4.74784961977638e-05,0.00186836674852311
"Chaiyaphum",2020,4.5336396058756e-05,5.60037833666985e-05,5.24479875973844e-05,0.000164455554330781,0.000306687385103349,0.000452475011645231,0.000456919756356874,0.000120008107214354,4.35584981740989e-05,5.33369365397129e-06,3.55579576931419e-06,0,0.00170678196927081
"Chanthaburi",2011,1.74130075166149e-05,1.74130075166149e-05,1.74130075166149e-05,4.25651294850587e-05,0.000145108395971791,0.000177999632392064,0.000162521403488406,0.000129630167068133,7.15868086794169e-05,5.61085797757592e-05,5.22390225498447e-05,3.86955722591442e-05,0.000928693734219462
"Chanthaburi",2012,3.06623841536799e-05,3.06623841536799e-05,3.64115811824948e-05,9.19871524610396e-05,0.000185890703931684,0.000323871432623244,0.000291292649459959,0.000191639900960499,8.81543544418296e-05,5.17427732593348e-05,8.43215564226196e-05,3.83279801920998e-05,0.00144496485324216
