"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Narathiwat",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Narathiwat",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Bua Lam Phu",2019,0,0,0,1.95015406217091e-06,0,0,0,0,0,0,0,0,1.95015406217091e-06
"Nong Bua Lam Phu",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nong Khai",2020,0,0,0,0,0,1.93260989303004e-06,0,0,0,0,0,0,1.93260989303004e-06
"Nonthaburi",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nonthaburi",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nonthaburi",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nonthaburi",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nonthaburi",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
