NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Nakhon Phanom,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nakhon Ratchasima,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nakhon Sawan,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nakhon Si Thammarat,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Nan,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Narathiwat,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nong Bua Lam Phu,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nong Khai,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nonthaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Pathum Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Pattani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phangnga,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phatthalung,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phayao,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phetchabun,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phetchaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phichit,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phitsanulok,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phra Nakhon Si Ayutthaya,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phrae,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phuket,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Prachin Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Prachuap Khiri Khan,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Ranong,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Ratchaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Rayong,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Roi Et,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Sa Kaeo,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sakon Nakhon,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Samut Prakan,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Samut Sakhon,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Samut Songkhram,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Saraburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Satun,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Si Sa Ket,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Sing Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Songkhla,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Sukhothai,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Suphan Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Surat Thani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Surin,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Tak,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Trang,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Trat,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Ubon Ratchathani,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Udon Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Uthai Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Uttaradit,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Yala,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Yasothon,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
