"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Phetchaburi",2019,5.03439235816532e-05,2.23750771474014e-05,5.59376928685035e-05,2.61042566719683e-05,2.98334361965352e-05,3.7291795245669e-05,7.8312770015905e-05,8.95003085896057e-05,7.45835904913381e-05,4.84793338193697e-05,5.59376928685035e-05,1.49167180982676e-05,0.00058361659559472
"Phetchaburi",2020,3.00576731603765e-05,2.44218594428059e-05,2.06646502977588e-05,9.39302286261765e-06,7.51441829009412e-06,1.87860457252353e-05,3.38148823054235e-05,2.25432548702824e-05,1.50288365801882e-05,9.39302286261765e-06,5.63581371757059e-06,3.75720914504706e-06,0.000201010689260018
"Phichit",2011,2.58410983876329e-05,1.87935261000967e-05,3.64124568189373e-05,5.638057830029e-05,0.000131554682700677,0.00029364884531401,0.000254887197732561,0.000136253064225701,5.638057830029e-05,2.34919076251208e-05,2.11427168626088e-05,4.69838152502417e-06,0.00105948503389295
"Phichit",2012,5.85225171236885e-06,1.17045034247377e-05,1.87272054795803e-05,3.51135102742131e-06,1.40454041096852e-05,3.16021592467918e-05,3.0431708904318e-05,5.6181616438741e-05,3.74544109591606e-05,2.92612585618443e-05,2.69203578768967e-05,7.02270205484262e-06,0.000272714929796388
"Phichit",2013,3.50313413734154e-05,3.61990527525293e-05,5.02115893018954e-05,3.8534475510757e-05,4.32053210272123e-05,4.554074378544e-05,7.47335282632862e-05,4.08698982689847e-05,1.05094024120246e-05,9.34169103291078e-06,1.05094024120246e-05,7.00626827468308e-06,0.000401692714415163
"Phichit",2014,1.16416061691199e-06,6.98496370147196e-06,1.16416061691199e-05,3.49248185073598e-06,5.82080308455997e-06,1.97907304875039e-05,2.44473729551519e-05,3.14323366566238e-05,1.51340880198559e-05,4.65664246764798e-06,5.82080308455997e-06,4.65664246764798e-06,0.000135042631561791
"Phichit",2015,3.47461906592974e-06,9.2656508424793e-06,1.3898476263719e-05,1.96895080402685e-05,3.70626033699172e-05,2.89551588827478e-05,2.43223334615082e-05,2.6638746172128e-05,4.28536351464668e-05,2.77969525274379e-05,5.21192859889461e-05,1.50566826190289e-05,0.000301133652380577
"Phichit",2016,2.54112287599667e-05,2.19460612017894e-05,2.77213404654182e-05,1.38606702327091e-05,1.15505585272576e-06,3.46516755817728e-06,3.46516755817728e-06,1.50157260854349e-05,9.24044682180607e-06,9.24044682180607e-06,4.62022341090303e-06,4.62022341090303e-06,0.000139761758179817
"Phichit",2017,4.62231097059286e-06,3.46673322794464e-06,6.93346645588929e-06,5.77788871324107e-06,1.04001996838339e-05,2.77338658235571e-05,4.73786874485768e-05,2.88894435662054e-05,1.6178088397075e-05,4.62231097059286e-06,1.84892438823714e-05,1.27113551691304e-05,0.000187203594309011
"Phichit",2018,5.76773781248162e-06,1.38425707499559e-05,1.26890231874596e-05,1.49961183124522e-05,5.53702829998235e-05,0.000130350874562085,8.07483293747426e-05,6.57522110622904e-05,5.53702829998235e-05,4.96025451873419e-05,2.07638561249338e-05,1.26890231874596e-05,0.000517942855560849
